ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
988502984,0,29-Dec-57,41,2,,178000,No,471000,Yes,M,Bachelors,Blue Collar,28,Commercial,26740,17,Panel Truck,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
553729047,0,3-Nov-73,26,1,,21000,No,,Yes,F,Bachelors,Student,17,Private,13420,1,Minivan,no,0,0,No,0,0,4,0,Highly Urban/ Urban
770489918,0,4-Sep-56,43,0,14,30000,No,,No,M,High School,Clerical,40,Private,12140,4,Pickup,yes,0,0,No,1,0,1,0,Highly Urban/ Urban
360476883,0,25-Feb-65,34,3,14,113000,Yes,296000,No,F,PhD,Lawyer,57,Private,4900,10,Sports Car,no,0,0,No,0,4975,16,1,Highly Urban/ Urban
441768730,0,3-Mar-57,42,0,10,48000,No,175000,Yes,F,Bachelors,Manager,34,Private,6280,1,SUV,no,8273,3,No,3,0,9,0,Highly Urban/ Urban
348040935,0,1-Jun-45,54,0,14,80000,No,247000,Yes,F,Masters,Professional,23,Private,14920,1,SUV,no,0,0,No,2,9540,11,1,Highly Urban/ Urban
230201806,0,6-Mar-53,46,0,7,76000,No,,No,F,Masters,Home Maker,56,Commercial,29700,20,Pickup,no,35098,1,No,1,0,19,0,Highly Urban/ Urban
886628757,2,20-Feb-55,44,3,0,,No,132000,Yes,F,High School,Home Maker,39,Private,5900,6,SUV,no,0,0,Yes,3,1957,1,1,Highly Urban/ Urban
96011959,0,8-Apr-48,51,0,,27000,No,148000,Yes,M,High School,Clerical,30,Private,16570,6,Van,yes,43297,1,No,1,0,1,0,Highly Urban/ Urban
35699337,1,19-Dec-40,58,1,15,,No,155000,Yes,F,PhD,Home Maker,32,Commercial,26790,4,Pickup,no,0,0,No,0,0,18,0,Highly Rural/ Rural
541177002,0,31-Aug-43,56,0,15,160000,No,404000,Yes,M,Masters,Professional,38,Private,11420,1,Minivan,yes,0,0,No,1,0,11,0,Highly Rural/ Rural
142852953,0,25-Jan-59,40,0,11,54000,No,,Yes,F,High School,Blue Collar,16,Commercial,14080,7,SUV,no,0,0,Yes,1,3261,1,1,Highly Urban/ Urban
621566024,0,26-Jul-45,54,0,15,88000,No,261000,Yes,M,Masters,Lawyer,27,Private,20610,6,Van,yes,0,0,Yes,0,0,15,0,Highly Urban/ Urban
556594800,0,28-May-61,38,0,10,26000,No,,No,M,High School,Clerical,42,Commercial,5300,1,Pickup,no,8342,1,No,0,2855,8,1,Highly Urban/ Urban
977883164,1,15-Nov-58,41,2,10,132000,Yes,,No,M,Masters,Unknown,33,Commercial,18810,3,Van,no,943,2,No,5,0,13,0,Highly Urban/ Urban
192541686,0,22-Jun-54,45,0,13,118000,No,362000,Yes,M,Masters,Lawyer,5,Private,17760,4,Van,yes,0,0,No,0,0,23,0,Highly Urban/ Urban
591152490,0,18-Aug-66,33,2,,31000,Yes,97000,No,M,Below High School,Blue Collar,39,Commercial,4900,10,Pickup,yes,0,0,No,1,7088,6,1,Highly Rural/ Rural
408998525,0,9-Dec-42,56,0,12,184000,No,,No,M,PhD,Doctor,31,Private,33080,7,Minivan,no,0,0,No,2,0,13,0,Highly Urban/ Urban
812337980,0,1-Apr-47,52,0,12,70000,No,,Yes,F,Masters,Lawyer,21,Private,28700,7,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
88744550,0,5-Feb-58,41,0,12,75000,No,237000,Yes,F,Bachelors,Manager,37,Private,9010,1,SUV,no,6244,2,No,4,0,3,0,Highly Urban/ Urban
561899458,0,28-Jul-53,46,0,10,77000,No,231000,No,F,Bachelors,Blue Collar,62,Private,15300,16,SUV,no,0,0,No,0,0,10,0,Highly Urban/ Urban
132147876,0,24-Oct-60,39,0,7,140000,No,352000,Yes,F,Bachelors,Manager,8,Private,29170,1,Pickup,no,0,0,No,0,0,13,0,Highly Urban/ Urban
884881408,0,20-Apr-42,57,1,15,120000,No,375000,Yes,M,Bachelors,Blue Collar,25,Commercial,17120,4,Pickup,no,0,0,No,0,0,13,0,Highly Urban/ Urban
473317996,0,2-Apr-66,33,4,18,113000,No,305000,Yes,F,Bachelors,Blue Collar,28,Commercial,16150,1,SUV,no,6974,3,No,5,0,5,0,Highly Urban/ Urban
565184972,0,10-Aug-39,60,2,16,113000,Yes,,No,M,Bachelors,Blue Collar,14,Commercial,27780,6,Minivan,yes,0,0,No,1,0,1,0,Highly Urban/ Urban
199865035,0,10-Sep-46,53,0,12,39000,No,183000,Yes,M,Bachelors,Blue Collar,29,Commercial,10670,6,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
159942906,0,15-Dec-51,47,0,14,72000,No,222000,Yes,F,Masters,Manager,22,Private,13610,1,Minivan,no,0,0,No,0,0,18,0,Highly Urban/ Urban
832341300,0,9-Sep-47,52,0,12,126000,No,314000,Yes,F,Bachelors,Manager,15,Private,20120,1,Minivan,no,0,0,No,4,0,10,0,Highly Urban/ Urban
471622526,0,27-Jun-63,36,0,11,,No,,No,M,High School,Blue Collar,48,Commercial,18700,3,Van,yes,0,0,No,3,0,6,0,Highly Urban/ Urban
200390772,0,7-Nov-53,46,0,7,43000,No,,No,M,High School,Manager,36,Private,14620,11,Minivan,no,0,0,No,0,0,7,0,Highly Urban/ Urban
92444375,0,11-Oct-56,43,0,11,26000,No,140000,No,F,High School,Clerical,52,Private,8400,10,SUV,no,0,0,No,1,0,1,0,Highly Rural/ Rural
26982245,0,31-Aug-54,45,0,13,70000,No,215000,Yes,F,Bachelors,Professional,10,Private,6000,11,SUV,no,0,0,No,0,0,8,0,Highly Urban/ Urban
9102010,1,2-Aug-55,44,1,9,21000,Yes,,No,F,Below High School,Clerical,19,Private,3560,6,SUV,no,0,0,No,0,3369,7,1,Highly Urban/ Urban
192407030,0,11-Apr-39,60,0,9,39000,No,,No,F,Bachelors,Professional,49,Private,8690,9,SUV,no,0,0,No,3,0,9,0,Highly Urban/ Urban
759415361,0,1-Oct-45,54,0,15,52000,No,217000,Yes,M,Below High School,Blue Collar,31,Commercial,6900,7,Pickup,no,0,0,No,0,0,4,0,Highly Rural/ Rural
927477474,0,16-May-60,39,2,7,10000,Yes,,No,F,Bachelors,Student,44,Private,5500,4,SUV,no,0,0,No,4,5816,10,1,Highly Rural/ Rural
783726476,0,4-May-53,46,0,11,35000,No,139000,Yes,M,Bachelors,Clerical,35,Private,12230,7,Pickup,yes,0,0,No,0,0,9,0,Highly Rural/ Rural
967019191,0,30-Sep-51,48,0,9,89000,No,,No,M,Bachelors,Manager,16,Private,15160,1,Minivan,no,0,0,No,1,0,10,0,Highly Urban/ Urban
689457910,1,15-Mar-63,36,1,9,4000,No,,Yes,F,High School,Student,38,Commercial,5100,10,Sports Car,no,0,0,No,3,0,10,0,Highly Rural/ Rural
95561580,1,22-Mar-59,40,1,9,,No,165000,Yes,M,High School,Clerical,11,Private,9060,7,Pickup,yes,36486,2,Yes,6,0,1,0,Highly Urban/ Urban
1541149,0,16-Sep-50,49,0,0,0,No,,No,M,High School,Student,64,Private,2630,10,Minivan,yes,0,0,No,0,0,7,0,Highly Rural/ Rural
79426115,1,22-Dec-53,45,2,0,0,Yes,,No,M,Bachelors,Student,66,Commercial,24070,10,Panel Truck,no,0,0,No,1,0,,0,Highly Rural/ Rural
449375253,0,20-Sep-49,50,0,,29000,No,177000,Yes,M,Bachelors,Clerical,25,Private,9410,12,Pickup,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
417647121,0,6-Jan-53,46,0,15,182000,No,412000,Yes,F,PhD,Doctor,42,Private,28030,4,Minivan,no,0,0,No,0,0,16,0,Highly Urban/ Urban
951951164,0,4-Dec-69,29,2,12,59000,No,,Yes,M,Bachelors,Professional,50,Commercial,10130,1,Pickup,no,6399,1,No,5,0,4,0,Highly Urban/ Urban
195066900,0,30-Mar-53,46,0,5,76000,No,253000,Yes,M,Masters,Unknown,21,Commercial,17510,6,Van,no,30343,1,Yes,5,0,14,0,Highly Urban/ Urban
893178600,0,22-Jul-40,59,2,16,35000,No,165000,Yes,F,High School,Clerical,30,Private,10920,7,SUV,no,0,0,No,0,0,3,0,Highly Rural/ Rural
926821807,0,8-Jul-57,42,2,11,76000,Yes,274000,No,M,Bachelors,Blue Collar,44,Commercial,14900,4,Minivan,yes,0,0,No,0,0,13,0,Highly Rural/ Rural
644790732,0,6-Jan-53,46,0,8,56000,No,204000,Yes,M,High School,Blue Collar,35,Private,7140,6,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
44982120,0,24-Feb-65,34,3,12,28000,No,136000,Yes,M,Below High School,Clerical,32,Private,1500,1,Minivan,yes,0,0,No,1,0,6,0,Highly Urban/ Urban
445883468,0,2-Jun-41,58,0,14,37000,No,,No,M,High School,Clerical,29,Commercial,30410,7,Panel Truck,yes,0,0,No,0,0,8,0,Highly Rural/ Rural
441803535,0,16-Aug-59,40,3,0,0,Yes,92000,No,F,High School,Home Maker,28,Private,7120,7,Sports Car,no,0,0,No,3,0,6,0,Highly Rural/ Rural
456484064,0,23-Dec-45,53,0,13,190000,No,,No,F,PhD,Manager,36,Private,27680,1,SUV,no,0,0,No,3,0,17,0,Highly Urban/ Urban
146100539,0,27-Jun-59,40,0,9,26000,No,,No,F,High School,Blue Collar,40,Commercial,17330,1,SUV,no,0,0,No,1,5493,10,1,Highly Urban/ Urban
822799610,0,6-May-61,38,3,5,31000,No,160000,Yes,F,High School,Blue Collar,26,Commercial,14660,10,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
266364710,1,26-Dec-58,40,2,15,30000,Yes,,No,F,Below High School,Blue Collar,27,Private,11590,1,SUV,no,0,0,No,5,3000,6,1,Highly Urban/ Urban
69556068,0,20-Nov-54,44,0,13,23000,No,110000,Yes,F,High School,Clerical,18,Commercial,16000,6,Pickup,no,0,0,No,1,0,1,0,Highly Rural/ Rural
833422820,0,29-Nov-49,49,0,12,64000,No,235000,Yes,M,Bachelors,Professional,19,Private,14690,1,Minivan,yes,0,0,No,1,0,,0,Highly Rural/ Rural
855046042,1,17-May-57,42,1,11,4000,Yes,,No,F,High School,Home Maker,50,Private,1950,1,SUV,no,30089,1,Yes,4,3044,1,1,Highly Urban/ Urban
874030068,0,24-Aug-60,39,1,0,0,No,,Yes,F,Below High School,Student,32,Private,9030,7,SUV,no,0,0,Yes,1,0,1,0,Highly Rural/ Rural
194053983,0,10-Jan-53,46,0,14,32000,No,,No,F,Below High School,Clerical,68,Private,28190,6,SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
709105359,0,2-Jun-49,50,0,13,26000,No,122000,Yes,F,High School,Clerical,31,Commercial,23980,4,Pickup,no,0,0,No,2,0,10,0,Highly Rural/ Rural
264762259,0,7-Aug-67,32,1,0,0,No,,Yes,F,High School,Student,44,Private,9830,9,SUV,no,7644,2,No,7,0,9,0,Highly Urban/ Urban
37246864,0,7-Mar-56,43,0,0,0,No,,Yes,M,Below High School,Student,25,Private,11750,6,Minivan,yes,4520,1,No,0,0,1,0,Highly Urban/ Urban
547061152,0,11-Apr-51,48,0,12,93000,No,,No,F,Bachelors,Manager,26,Private,28830,4,SUV,no,0,0,No,0,0,5,0,Highly Urban/ Urban
445582540,0,3-Apr-45,54,0,13,34000,No,171000,Yes,M,Below High School,Clerical,63,Private,9730,1,Pickup,yes,41917,2,Yes,5,4147,1,1,Highly Urban/ Urban
332802073,0,16-Mar-50,49,0,7,88000,No,276000,Yes,F,PhD,Lawyer,30,Private,20150,13,SUV,no,0,0,No,4,0,10,0,Highly Urban/ Urban
465820566,0,13-Aug-60,39,1,11,62000,No,226000,Yes,F,Masters,Professional,26,Private,28290,6,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
221216698,0,15-Oct-42,57,0,14,63000,No,242000,Yes,M,Bachelors,Professional,38,Private,14870,7,Minivan,yes,3989,1,No,7,0,11,0,Highly Urban/ Urban
79929674,0,9-Aug-53,46,0,0,0,No,,Yes,M,High School,Student,15,Commercial,32280,4,Panel Truck,yes,0,0,No,2,0,,0,Highly Rural/ Rural
6993836,0,20-Apr-49,50,0,13,64000,No,,No,M,Below High School,Blue Collar,43,Private,16050,1,Minivan,yes,3754,1,No,3,5459,1,1,Highly Urban/ Urban
805236891,0,4-Sep-58,41,0,,16000,No,,No,F,Bachelors,Student,34,Commercial,25010,6,SUV,no,39315,1,Yes,0,6123,9,1,Highly Urban/ Urban
10185862,0,12-Nov-49,50,0,14,16000,No,117000,Yes,M,Below High School,Clerical,22,Private,20000,14,Van,no,0,0,Yes,0,0,5,0,Highly Urban/ Urban
497617809,0,2-Dec-55,43,0,12,77000,No,,No,F,Masters,Manager,33,Private,27330,6,Sports Car,no,0,0,No,0,3925,14,1,Highly Urban/ Urban
467453467,0,11-Apr-55,44,0,12,100000,No,239000,Yes,F,Below High School,Blue Collar,38,Commercial,24300,1,Pickup,no,0,0,No,1,0,6,0,Highly Rural/ Rural
977337004,1,10-Nov-59,40,3,9,130000,No,380000,Yes,F,Bachelors,Blue Collar,23,Commercial,23470,11,Minivan,no,0,0,No,2,0,9,0,Highly Urban/ Urban
198801283,0,27-May-48,51,0,12,113000,No,334000,Yes,M,Masters,Unknown,18,Commercial,30690,1,Panel Truck,no,3601,4,No,4,0,15,0,Highly Urban/ Urban
741426745,0,12-Mar-53,46,0,10,36000,No,,No,F,Bachelors,Student,73,Commercial,12610,14,SUV,no,0,0,No,0,3570,8,1,Highly Urban/ Urban
23505650,0,26-Dec-41,57,0,12,101000,No,,No,F,Bachelors,Professional,31,Private,11580,6,SUV,no,6712,1,No,4,4373,12,1,Highly Urban/ Urban
495186029,0,30-Mar-50,49,0,10,122000,No,337000,No,M,Masters,Unknown,32,Commercial,33960,1,Panel Truck,no,0,0,No,0,0,,0,Highly Urban/ Urban
555771594,0,4-Mar-57,42,0,12,15000,No,124000,Yes,M,High School,Clerical,53,Private,10880,1,Pickup,yes,0,0,No,2,0,8,0,Highly Rural/ Rural
511034235,0,3-Dec-47,51,0,11,52000,No,,No,M,Below High School,Blue Collar,41,Private,15100,4,Minivan,yes,30605,1,Yes,5,2950,7,1,Highly Urban/ Urban
648577877,0,18-Feb-49,50,0,6,51000,No,199000,Yes,F,High School,Professional,32,Private,15860,10,SUV,no,0,0,No,3,0,,0,Highly Urban/ Urban
713884148,0,15-Sep-60,39,1,13,78000,No,217000,Yes,F,Bachelors,Blue Collar,44,Commercial,9290,6,SUV,no,0,0,No,0,706,10,1,Highly Urban/ Urban
579764441,0,18-Sep-46,53,0,7,56000,No,,No,M,Masters,Lawyer,10,Private,22920,1,Minivan,no,0,0,No,0,0,13,0,Highly Urban/ Urban
556048283,0,22-Jun-64,35,3,11,88000,Yes,236000,No,F,Bachelors,Blue Collar,55,Commercial,17400,6,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
794901879,0,28-Apr-57,42,0,12,31000,No,159000,Yes,F,Below High School,Clerical,9,Private,13550,10,Sports Car,no,5029,3,No,2,16798,5,1,Highly Urban/ Urban
855474467,0,23-May-52,47,0,6,65000,No,223000,No,M,Bachelors,Manager,51,Private,14780,6,Minivan,no,3457,1,No,3,0,10,0,Highly Urban/ Urban
390293943,0,15-Feb-36,63,0,13,66000,No,244000,Yes,F,Masters,Manager,12,Private,14400,8,Sports Car,no,3694,2,No,0,0,12,0,Highly Urban/ Urban
940769601,1,30-Apr-54,45,1,10,20000,Yes,,No,M,Below High School,Clerical,42,Private,3480,1,Minivan,no,0,0,No,1,0,1,0,Highly Rural/ Rural
236046450,0,18-Sep-40,59,0,13,64000,No,187000,No,F,High School,Blue Collar,42,Commercial,16210,4,Pickup,no,4733,3,No,11,5275,1,1,Highly Urban/ Urban
353352499,4,6-Feb-54,45,5,0,0,Yes,,No,F,Below High School,Student,38,Private,7920,6,Sports Car,no,5288,2,No,3,5641,,1,Highly Rural/ Rural
573322068,0,28-Jan-51,48,0,10,90000,No,,No,M,Masters,Unknown,52,Commercial,28090,3,Panel Truck,yes,4436,2,No,3,0,16,0,Highly Urban/ Urban
144827905,0,20-Feb-53,46,0,9,98000,No,296000,Yes,M,Masters,Lawyer,16,Private,17980,4,Van,no,0,0,No,1,0,27,0,Highly Urban/ Urban
125800896,0,21-Apr-45,54,0,12,102000,No,300000,No,M,PhD,Manager,18,Private,14320,4,Minivan,no,0,0,No,0,0,15,0,Highly Urban/ Urban
577030612,0,13-May-58,41,0,13,40000,No,151000,Yes,F,High School,Clerical,48,Private,20800,14,Sports Car,no,0,0,No,0,1338,5,1,Highly Urban/ Urban
403265081,0,2-Jun-53,46,0,12,79000,No,271000,Yes,F,High School,Blue Collar,54,Commercial,9380,12,Sports Car,no,7428,3,No,0,0,1,0,Highly Urban/ Urban
924523082,0,18-Aug-50,49,0,8,58000,No,177000,Yes,F,High School,Manager,35,Private,15680,7,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
962065806,0,3-Dec-47,51,0,14,118000,No,305000,Yes,M,Masters,Lawyer,23,Private,1500,10,Minivan,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
214237256,0,18-Aug-52,47,0,10,162000,No,409000,No,F,PhD,Doctor,23,Private,11240,1,SUV,no,0,0,No,1,0,21,0,Highly Urban/ Urban
409294365,0,12-Nov-64,35,2,0,0,No,76000,Yes,F,Below High School,Student,29,Private,6140,10,Sports Car,no,10139,1,No,0,0,1,0,Highly Urban/ Urban
90491657,0,23-Aug-64,35,2,9,104000,No,320000,Yes,F,PhD,Manager,30,Private,34270,6,Pickup,no,0,0,No,0,0,17,0,Highly Urban/ Urban
39488734,0,23-Mar-65,34,4,14,34000,Yes,,No,F,High School,Manager,40,Private,21670,1,SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
310201747,0,17-Feb-54,45,0,11,67000,No,259000,No,M,High School,Blue Collar,56,Commercial,19420,1,Van,no,0,0,No,0,0,8,0,Highly Rural/ Rural
589849546,0,9-Apr-44,55,0,9,41000,No,190000,Yes,M,Below High School,Clerical,28,Commercial,11120,6,Pickup,no,0,0,No,0,0,6,0,Highly Rural/ Rural
448113092,0,19-Oct-45,54,0,15,48000,No,187000,Yes,F,Bachelors,Blue Collar,41,Commercial,29490,4,Minivan,no,0,0,No,0,0,3,0,Highly Rural/ Rural
135238902,1,22-Jan-39,60,2,15,151000,No,416000,Yes,F,PhD,Doctor,46,Private,10560,6,Sports Car,no,0,0,No,3,2907,13,1,Highly Urban/ Urban
408435788,0,6-Mar-51,48,0,14,115000,No,272000,Yes,F,Masters,Lawyer,38,Private,30600,7,SUV,no,0,0,Yes,0,0,19,0,Highly Urban/ Urban
934611742,0,19-Oct-47,52,0,10,3000,No,,No,F,PhD,Home Maker,53,Private,11380,11,Minivan,no,0,0,No,0,0,17,0,Highly Rural/ Rural
32293494,0,23-Oct-64,35,3,12,21000,Yes,,No,F,High School,Blue Collar,37,Commercial,7100,11,Minivan,no,0,0,No,2,2934,,1,Highly Urban/ Urban
814442459,0,13-Apr-47,52,0,9,138000,No,344000,No,F,PhD,Manager,10,Private,19630,10,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
528698470,0,9-Jun-54,45,1,12,39000,No,151000,Yes,F,High School,Clerical,98,Private,9500,1,Minivan,yes,0,0,No,0,0,9,0,Highly Rural/ Rural
8467576,2,30-Nov-62,36,2,9,69000,No,231000,Yes,M,Bachelors,Blue Collar,49,Private,3860,4,Minivan,yes,3367,2,No,0,5118,7,1,Highly Urban/ Urban
288561163,0,4-Sep-42,57,0,,78000,No,241000,Yes,M,PhD,Doctor,27,Private,27020,6,Minivan,yes,0,0,No,3,0,,0,Highly Urban/ Urban
56372078,0,29-Jun-66,33,1,14,53000,Yes,185000,No,F,Bachelors,Professional,23,Private,10070,4,Minivan,no,4676,1,No,4,0,,0,Highly Urban/ Urban
793962170,0,1-Oct-50,49,0,13,18000,No,130000,Yes,M,Below High School,Clerical,20,Commercial,33990,4,Panel Truck,no,0,0,No,0,0,6,0,Highly Rural/ Rural
56624931,0,15-Oct-54,45,0,6,75000,No,278000,No,M,Masters,Lawyer,26,Private,15350,1,Minivan,yes,0,0,No,0,0,19,0,Highly Urban/ Urban
472757481,0,16-Feb-43,56,0,9,179000,No,451000,Yes,F,Bachelors,Professional,53,Private,33140,1,Van,no,2925,2,No,0,0,5,0,Highly Urban/ Urban
168101640,0,24-Oct-49,50,0,9,77000,No,,Yes,F,Masters,Lawyer,25,Private,31330,15,Minivan,no,0,0,No,0,0,16,0,Highly Urban/ Urban
907577342,0,20-May-46,53,0,12,168000,No,422000,Yes,M,PhD,Unknown,32,Commercial,29020,4,Panel Truck,no,0,0,No,0,0,9,0,Highly Urban/ Urban
478917718,0,23-Feb-65,34,1,10,6000,Yes,,No,F,Below High School,Clerical,36,Private,18830,1,SUV,no,0,0,No,1,0,1,0,Highly Rural/ Rural
147244573,0,22-Sep-58,41,2,0,0,Yes,,No,F,Below High School,Student,50,Private,6200,13,Sports Car,no,0,0,No,0,0,5,0,Highly Rural/ Rural
676479934,1,8-Apr-57,42,3,11,60000,Yes,,No,M,High School,Clerical,37,Private,11680,3,Pickup,yes,6914,3,No,5,5039,1,1,Highly Urban/ Urban
820083212,0,8-Feb-47,52,0,14,174000,No,448000,Yes,M,PhD,Unknown,28,Commercial,26740,7,Panel Truck,yes,3432,3,No,0,0,15,0,Highly Urban/ Urban
792036483,0,28-Aug-63,36,1,12,19000,No,121000,Yes,F,Below High School,Clerical,25,Private,8220,1,Sports Car,no,7194,2,No,5,0,3,0,Highly Rural/ Rural
281271126,0,24-Sep-39,60,2,15,3000,Yes,126000,No,F,High School,Home Maker,5,Private,11640,17,SUV,no,0,0,Yes,0,2166,1,1,Highly Urban/ Urban
605952541,0,2-Sep-70,29,1,0,0,No,,Yes,F,High School,Home Maker,42,Private,10860,1,SUV,no,0,0,Yes,0,0,1,0,Highly Urban/ Urban
510001503,0,3-May-39,60,0,12,20000,No,153000,No,F,Bachelors,Clerical,19,Private,21560,13,Pickup,no,3437,2,No,5,0,1,0,Highly Urban/ Urban
92788234,0,10-Jul-69,30,1,0,0,Yes,,No,M,Bachelors,Student,46,Commercial,4500,4,Pickup,no,0,0,Yes,1,707,5,1,Highly Urban/ Urban
19076859,0,25-Feb-56,43,0,12,81000,No,,No,M,Bachelors,Manager,11,Private,16760,8,Minivan,yes,0,0,No,1,0,1,0,Highly Urban/ Urban
989121977,0,27-Aug-49,50,0,13,68000,No,,No,F,Bachelors,Blue Collar,69,Commercial,13920,4,SUV,no,3800,2,No,2,774,10,1,Highly Urban/ Urban
702402466,1,24-May-62,37,3,13,91000,No,285000,Yes,M,Bachelors,Professional,47,Private,10650,1,Pickup,yes,27439,2,Yes,3,6332,1,1,Highly Urban/ Urban
894245444,0,2-Jul-38,61,0,10,145000,No,390000,No,M,Bachelors,Manager,12,Private,10960,13,Sports Car,no,0,0,No,3,0,9,0,Highly Urban/ Urban
615724908,1,30-Jul-56,43,3,18,,No,,Yes,F,Bachelors,Student,16,Commercial,10900,13,SUV,no,0,0,Yes,2,0,9,0,Highly Urban/ Urban
195844876,0,30-Oct-66,33,1,3,17000,Yes,,No,F,Below High School,Clerical,31,Private,1500,6,SUV,no,24512,2,No,2,0,7,0,Highly Rural/ Rural
923458151,0,18-Apr-47,52,0,11,57000,No,,No,F,Below High School,Clerical,47,Private,21460,13,SUV,no,1606,2,No,1,3554,6,1,Highly Urban/ Urban
540229328,0,12-Jul-52,47,0,11,47000,No,167000,Yes,M,Masters,Lawyer,36,Private,10880,10,Pickup,no,0,0,Yes,0,0,16,0,Highly Urban/ Urban
515125019,0,4-Nov-58,41,1,11,36000,No,191000,Yes,M,High School,Clerical,23,Private,9200,6,Minivan,yes,8518,3,No,1,0,1,0,Highly Urban/ Urban
943239147,0,4-Oct-53,46,0,11,97000,No,,No,F,High School,Manager,51,Private,21440,4,Sports Car,no,8393,1,No,5,0,7,0,Highly Urban/ Urban
279883681,1,14-Apr-58,41,1,11,64000,No,212000,Yes,F,Bachelors,Manager,41,Private,5600,1,SUV,no,37404,2,No,0,3388,11,1,Highly Urban/ Urban
877774863,0,19-Mar-53,46,0,16,46000,No,,Yes,F,Bachelors,Professional,13,Private,16700,4,Minivan,no,1003,1,No,0,0,12,0,Highly Urban/ Urban
450197593,0,2-Aug-75,24,0,8,58000,No,148000,Yes,M,Bachelors,Professional,22,Private,17720,4,Van,yes,0,0,Yes,1,0,8,0,Highly Urban/ Urban
620519388,0,7-Jul-59,40,1,10,14000,Yes,,No,F,Below High School,Clerical,32,Private,21320,10,SUV,no,0,0,No,1,0,7,0,Highly Rural/ Rural
283223413,2,16-Aug-62,37,2,13,142000,Yes,,No,F,PhD,Manager,50,Private,19400,3,SUV,no,0,0,No,3,5146,16,1,Highly Urban/ Urban
816345327,0,8-Feb-57,42,0,12,14000,No,121000,Yes,F,High School,Home Maker,23,Private,7760,13,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
855248699,0,18-Oct-69,30,0,0,0,No,,No,M,High School,Student,25,Commercial,4500,1,Pickup,yes,2409,3,No,3,2668,9,1,Highly Urban/ Urban
601454546,0,3-Mar-51,48,0,13,34000,No,,No,F,High School,Blue Collar,29,Commercial,18090,1,Minivan,no,0,0,No,1,0,5,0,Highly Urban/ Urban
720443111,0,15-Dec-59,39,1,0,0,No,,Yes,F,Bachelors,Student,75,Private,11290,12,Minivan,no,0,0,No,2,0,7,0,Highly Urban/ Urban
399379988,0,18-Nov-55,43,2,10,27000,No,152000,Yes,F,Below High School,Clerical,47,Commercial,35890,6,Panel Truck,yes,0,0,Yes,0,0,,0,Highly Rural/ Rural
816340230,0,20-Sep-38,61,0,12,115000,No,,No,M,Masters,Lawyer,11,Private,41250,4,Van,no,5650,2,No,3,0,15,0,Highly Urban/ Urban
31091202,0,4-Aug-51,48,0,12,180000,No,437000,Yes,M,PhD,Unknown,16,Commercial,32110,1,Panel Truck,no,0,0,No,0,0,15,0,Highly Urban/ Urban
92929403,0,30-Sep-60,39,0,12,55000,No,211000,No,M,Masters,Lawyer,9,Private,1500,1,Minivan,no,9011,1,No,7,0,6,0,Highly Urban/ Urban
904934030,0,7-Apr-48,51,0,14,175000,No,478000,Yes,F,Masters,Manager,22,Private,6600,8,SUV,no,0,0,No,0,5349,15,1,Highly Urban/ Urban
954689183,0,26-Feb-63,36,2,,52000,No,222000,Yes,M,Bachelors,Clerical,55,Private,1500,16,Minivan,yes,3488,4,No,0,2532,7,1,Highly Urban/ Urban
322553627,0,24-Jul-40,59,0,10,,No,,Yes,F,High School,Student,34,Commercial,11600,6,Minivan,no,0,0,No,0,45191,1,1,Highly Urban/ Urban
87441875,0,8-Jan-62,37,0,12,50000,No,,No,F,High School,Clerical,29,Private,7120,6,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
588423345,0,23-Oct-50,49,0,8,106000,No,302000,Yes,F,PhD,Doctor,17,Private,12920,13,SUV,no,0,0,No,3,0,1,0,Highly Urban/ Urban
222513440,0,13-Jan-60,39,0,8,75000,No,,No,F,Bachelors,Professional,33,Private,18100,1,SUV,no,25130,2,No,2,0,10,0,Highly Urban/ Urban
858606945,0,16-Aug-46,53,1,,31000,No,170000,Yes,F,High School,Clerical,27,Private,12080,1,Sports Car,no,0,0,No,0,5667,6,1,Highly Urban/ Urban
270029813,0,16-Jan-51,48,0,12,42000,No,,No,M,Below High School,Clerical,50,Private,11680,1,Minivan,no,0,0,No,0,0,8,0,Highly Rural/ Rural
